dataset,domain,n_samples,n_features,n_classes,accuracy,tdi_vr_h0,tdi_vr_h1,tdi_alpha_h0,tdi_alpha_h1,tdi_random_label,signal_ratio,input_entropy_h0,input_entropy_h1,input_knn_purity,final_knn_purity,purity_gain
qsar_biodeg_seed_4_nrows_2000_nc,openml_catalog,1055,41,2,0.8825757575757576,312.9328012805606,42.97708079631087,289.87552459948375,33.30774109614624,297.0600944593555,0.94927758689325,5.808823074116271,4.882036260958662,0.787,0.809,0.02200000000000002
tecator,openml_catalog,240,124,2,0.9166666666666666,385.63676301160046,27.36245834151115,385.63676301160046,27.36245834151115,214.40111976837596,0.5559664957615218,5.225282773210015,3.901230768790651,0.8325,0.935,0.10250000000000004
nomao,openml_catalog,2000,89,2,0.932,778.050625317909,65.96966264323758,612.2675272196159,56.73192458755807,1288.5739685120102,1.656156973057509,5.620227837953765,4.841364847587533,0.8425,0.8734999999999999,0.030999999999999917
Is_this_a_good_customer,openml_catalog,1196,5,2,0.8327759197324415,393.96045228611894,69.98464934811253,313.1035085857458,53.67386654800341,395.2071667244904,1.0031645674867538,5.813024759686131,5.10888674024153,0.6835,0.679,-0.0044999999999999485
segment_seed_2_nrows_2000_nclass,openml_catalog,2000,16,7,0.898,179.05077156716018,19.435475607998065,136.15962986584265,17.015187922292228,230.0802333069052,1.2849999544436723,5.378058942058583,3.942581928340467,0.8009999999999999,0.8230000000000001,0.02200000000000013
FOREX_eurgbp_hour_High,openml_catalog,2000,10,2,0.64,275.20635826019713,30.838219553320187,223.65388193940237,24.0454329746635,150.37017519116358,0.5463906289875552,5.812627347427311,4.208706946277412,0.491,0.5155000000000001,0.024500000000000077
ozone_level_8hr_seed_1_nrows_200,openml_catalog,1126,72,2,0.8687943262411347,1004.6708121788496,127.45717662538658,738.1908899114985,87.33526828633973,849.4257612136262,0.8454766983540207,5.952676757455336,5.254074289583765,0.8825,0.8995000000000001,0.017000000000000126
GesturePhaseSegmentationProcesse,openml_catalog,2000,32,5,0.514,448.0769211061013,26.59962562043315,327.22383442049,15.919845100880377,395.53051439143707,0.882729048876361,5.605987542293761,4.0781852321102665,0.3575,0.3565,-0.0010000000000000009
bank_marketing_seed_1_nrows_2000,openml_catalog,2000,7,2,0.8,369.3617766794519,54.33403587984586,286.93776602487435,45.08233324516831,370.5766378824583,1.0032890820862082,5.815749051437889,5.042206433929094,0.644,0.6485,0.0044999999999999485
FOREX_eurcad_hour_High,openml_catalog,2000,10,2,0.656,263.0174361607448,23.123931640957835,218.6419985731073,19.928555181224063,145.44975122562838,0.5530042165597562,5.772003071736766,4.036230823582581,0.48650000000000004,0.49349999999999994,0.006999999999999895
timing_attack_dataset_30_micro_s,openml_catalog,11000,124,11,0.11309090909090909,246.4127364398534,41.58304074433863,184.07413002335164,34.08149215631673,346.61082743756265,1.4066270779885863,5.120892244936513,5.073969070589087,0.083,0.07949999999999999,-0.003500000000000017
fri_c4_500_50,openml_catalog,500,50,2,0.552,1966.046386063099,348.0101748831843,1474.9347310066223,222.80170025469192,1881.1642969846725,0.9568259987759505,5.987680531417834,6.670661814196405,0.5375,0.608,0.07050000000000001
thoracic_surgery,openml_catalog,470,3,2,0.847457627118644,155.46603154557903,21.310502199093513,141.8927805524439,14.568151823923364,173.6634975269673,1.117051074118742,5.489032516181352,4.103737362975294,0.7509999999999999,0.7519999999999999,0.0010000000000000009
chatfield_4,openml_catalog,235,12,2,0.8305084745762712,397.93490595574235,40.0365456138444,397.93490595574235,40.0365456138444,302.34279210622856,0.7597795206732998,5.338742502933598,4.3338641352364995,0.8374468085106384,0.8408510638297874,0.0034042553191490077
cnae_9_seed_2_nrows_2000_nclasse,openml_catalog,1080,100,9,0.43703703703703706,677.9352675027806,31.778311040947024,661.6630910345227,25.29081986889446,632.9631306424499,0.9336630810991903,4.356097577875905,3.2553113104137568,0.345,0.382,0.03700000000000003
fri_c0_500_25,openml_catalog,500,25,2,0.776,895.1593154668808,299.3705618776521,682.1405000686646,227.53063413265858,732.9998590946198,0.8188484959376366,5.986457901275033,6.5050881468243835,0.593,0.6785,0.08550000000000002
jasmine,openml_catalog,2000,8,2,0.804,208.23769227105845,23.514261901601408,186.01408364491954,19.38361135843875,263.2371154539873,1.2641184820245575,5.559397432200618,4.80107899454379,0.6905,0.6940000000000001,0.0035000000000000586
BNG(cmc),openml_catalog,3000,2,3,0.5213333333333333,112.85647515686611,16.48949653761602,94.57798036712994,10.950533340089054,110.07509689065151,0.975354730312562,5.580986428783599,3.736281263800522,0.42,0.42100000000000004,0.0010000000000000564
sylvine_seed_2_nrows_2000_nclass,openml_catalog,2000,20,2,0.9,528.6500971317291,102.90301218262721,367.5519858598709,78.32291968543214,191.70983028411865,0.3626403008800514,5.972378921090511,5.821023971628172,0.6615000000000001,0.7325,0.07099999999999995
adult_seed_0_nrows_2000_nclasses,openml_catalog,1479,6,2,0.7432432432432432,344.46404988459557,40.93097843544914,311.25415342183584,30.261244822227454,287.8481163576602,0.8356405159089805,5.699777023175043,4.747974490118626,0.6575,0.6615000000000001,0.004000000000000115
mfeat_factors_seed_2_nrows_2000_,openml_catalog,2000,100,10,0.976,1655.3218333666828,126.77035302974997,1289.4360608841027,99.73631758594405,1494.7093845459754,0.9029720713016604,5.96354286697361,5.055825140946897,0.8835,0.9545,0.07100000000000006
yeast_seed_2_nrows_2000_nclasses,openml_catalog,1484,8,10,0.6415094339622641,360.68425332219095,64.59382037980657,302.764945850388,54.78740800945347,439.8199832573208,1.2194044491996154,5.834189781136281,5.2448207039414,0.4875,0.493,0.005500000000000005
wilt_seed_0_nrows_2000_nclasses_,openml_catalog,1108,5,2,0.9747292418772563,335.4610564801491,56.46064137095721,292.29825989035317,39.1208528656545,325.8583967114947,0.9713747405752219,5.8612474057205635,4.914484635152702,0.902,0.9434999999999999,0.04149999999999987
fri_c0_1000_5,openml_catalog,1000,5,2,0.908,577.8822518834195,165.76470719524815,457.96091280220486,122.99257512653597,449.5101263063346,0.7778576428698102,5.960394628445128,5.401814448035701,0.784,0.79,0.006000000000000005
thyroid_ann,openml_catalog,1284,21,3,0.9439252336448598,196.3257926546301,49.598196349582494,146.59586098339665,32.23504558496114,173.170505962512,0.8820568281985642,5.57004245066053,4.756137216162219,0.784,0.8235000000000001,0.03950000000000009
German_Credit_Data_Creditability,openml_catalog,1000,3,2,0.708,262.1704065297037,39.59960670476478,233.56155461804212,32.792206515375824,256.3499749599963,0.977799051972527,5.6789971498590885,4.617420203540242,0.618,0.6075,-0.010499999999999954
fri_c2_1000_5,openml_catalog,1000,5,2,0.96,471.9717676003524,97.23029363236722,379.1054200606452,80.25048673320745,404.6592185017147,0.8573801364414759,5.95692255178992,5.13861402234076,0.8440000000000001,0.8680000000000001,0.02400000000000002
kick_starter_funding,openml_catalog,2000,3,2,0.552,152.0199966469708,12.556131228744578,108.92176594369383,9.704567428619743,124.3164570070988,0.8177638452117145,4.917217627618244,3.2185322719612945,0.5215,0.5245000000000001,0.0030000000000001137
qsar_biodeg_seed_0_nrows_2000_nc,openml_catalog,1055,41,2,0.8825757575757576,312.9328012805606,42.97708079631087,289.87552459948375,33.30774109614624,297.0600944593555,0.94927758689325,5.808823074116271,4.882036260958662,0.787,0.809,0.02200000000000002
Higgs_seed_4_nrows_2000_nclasses,openml_catalog,2000,24,2,0.578,162.3296456336975,72.08124707990851,139.91177785396576,70.97520704957007,170.08254086971283,1.0477601931905278,5.962583380430878,5.900822378792599,0.5555,0.5609999999999999,0.005499999999999949
Credit_Card_Fraud,openml_catalog,1049,30,2,0.9847908745247148,409.22644090746707,62.53522894956067,322.7763796953828,40.32538446461342,315.9268210733538,0.7720097957814757,5.847922918329982,5.438062484796293,0.9854999999999999,0.9884999999999999,0.0030000000000000027
mozilla4,openml_catalog,2000,5,2,0.892,207.24458410320216,29.56209480584116,182.35647335980607,26.814783914266794,206.22257488833833,0.9950685842079477,5.570583618274279,4.425975810037266,0.746,0.7615000000000001,0.01550000000000007
sylvine_seed_4_nrows_2000_nclass,openml_catalog,2000,20,2,0.9,448.872038602829,110.86506224321596,342.67105877399445,64.88958164122991,180.46767807006836,0.4020470480446874,5.975323144367453,5.85550332423932,0.65,0.7380000000000001,0.08800000000000008
Fashion_MNIST_seed_1_nrows_2000_,openml_catalog,2000,100,10,0.73,1514.8410521056076,74.56790475224565,1171.1987801081077,67.91692716085944,1583.7680667287323,1.045501153092806,5.919177418024104,4.842952001486481,0.6135,0.7125,0.09899999999999998
FOREX_audnzd_hour_High,openml_catalog,2000,10,2,0.634,290.66372183133933,30.811934453929467,232.38120289350002,24.3169334715148,156.4803929232901,0.5383554299015324,5.72782112637602,4.10382205421432,0.488,0.49950000000000006,0.011500000000000066
FOREX_eursek_day_Close,openml_catalog,1837,10,2,0.532608695652174,189.91235342850476,19.37863689327608,152.0177051248888,13.23885405905761,225.59982463844813,1.1879154808293102,5.68309320179157,4.028919121322291,0.5150000000000001,0.509,-0.006000000000000116
Australian_seed_2_nrows_2000_ncl,openml_catalog,690,6,2,0.7687861271676301,572.8884622741489,88.78761783852163,478.48209232153647,69.85516165876975,615.5254695369233,1.0744246220172105,5.875395571654898,5.056336804131224,0.6884999999999999,0.6755,-0.0129999999999999
FOREX_eurjpy_hour_High,openml_catalog,2000,10,2,0.612,222.00101645268734,25.56318379077519,174.70858132895648,15.644613071600816,148.78303837464082,0.6701907980063205,5.718087000076765,4.154802327161972,0.47950000000000004,0.5145000000000001,0.03500000000000003
bank8FM,openml_catalog,2000,8,2,0.948,763.4956693308754,213.67403875465703,617.4914139319088,167.67432940357565,531.2713950616067,0.6958407446203471,5.9644414933253485,5.783512258322684,0.7495,0.8065000000000001,0.05700000000000005
FOREX_eurnzd_hour_High,openml_catalog,2000,10,2,0.692,347.55482825321917,39.480503193705076,264.4715711217026,25.53252992801321,175.87564195967502,0.5060371131761022,5.731720431121595,4.007533008860882,0.48100000000000004,0.511,0.02999999999999997
fri_c0_250_10,openml_catalog,250,10,2,0.8888888888888888,567.7184780836105,161.6351655708579,567.7184780836105,161.6351655708579,519.6984765529633,0.9154158207202564,5.507971002204985,5.392077739486588,0.6688,0.74,0.07120000000000004
Titanic,openml_catalog,1711,3,2,0.7616822429906542,51.50924432319363,3.6424496602433156,48.33679040052391,2.4468263877724565,44.812325361651496,0.8699860762949179,2.293551565192735,1.8749712798193814,0.648,0.642,-0.006000000000000005
fri_c0_250_50,openml_catalog,250,50,2,0.6825396825396826,1332.692350268364,189.20788337949972,1332.692350268364,189.20788337949972,1285.449189066887,0.9645505872439624,5.515995001108568,6.035006202542883,0.5912000000000001,0.7807999999999999,0.18959999999999988
kdd_ipums_la_97_small_seed_4_nro,openml_catalog,2000,20,2,0.828,270.5488253122586,37.522088325458114,221.45991752277365,29.928039288712213,262.90956404154014,0.9717638350050071,5.800577793150127,4.794544158972217,0.764,0.7654999999999998,0.0014999999999998348
chscase_census2,openml_catalog,400,7,2,0.48,652.2192485794703,120.91540257109472,509.06428389189614,89.39498645743733,666.5250772097661,1.0219340791634925,5.929966173278253,5.539987232990477,0.5035,0.502,-0.0014999999999999458
ilpd_numeric,openml_catalog,583,10,2,0.726027397260274,316.3820944886138,39.3420923050271,255.3339516803282,31.233862769354964,269.7292947713013,0.8525428571022009,5.731721548009755,4.945308536824054,0.623,0.626,0.0030000000000000027
autoUniv_au7_700,openml_catalog,700,8,3,0.4,753.0473251003633,227.37362768319156,569.7613507241286,153.74052882077854,701.8302504741464,0.9319869111554299,5.943602983196342,5.69432814198278,0.3945,0.40549999999999997,0.010999999999999954
fri_c0_500_10,openml_catalog,500,10,2,0.88,857.3865865048681,269.0486314024032,654.4598647038345,182.95983251349307,629.8266960382462,0.7345889310045441,5.97841640750749,6.017763268094754,0.6995,0.7120000000000001,0.012500000000000067
kdd_ipums_la_97_small_seed_2_nro,openml_catalog,2000,20,2,0.822,283.157436672069,37.20667598876736,222.72295526590096,30.840378482103826,260.7282756351691,0.9207890800944224,5.820775149083999,4.6781618704580294,0.7935,0.795,0.0015000000000000568
shuttle_seed_0_nrows_2000_nclass,openml_catalog,1428,9,5,0.9915966386554622,178.6915949362388,16.79654527496628,179.59038616936414,12.535699739477902,237.29102897168826,1.3279361519849833,4.814404555026584,4.115684704512626,0.9780000000000001,0.9790000000000001,0.0010000000000000009
jasmine_seed_2_nrows_2000_nclass,openml_catalog,2000,6,2,0.784,201.90756748644867,27.845861892247218,157.06299327497004,26.05013020657637,256.4742173918541,1.2702555955911248,5.5058590438349615,4.792664675487297,0.7465,0.7625,0.015999999999999903
glass_clean,openml_catalog,214,9,6,0.6481481481481481,219.24320994124463,13.954952389043084,219.24320994124463,13.954952389043084,163.89045913049267,0.7475280952801866,4.964847034365494,3.561274330403329,0.6280373831775703,0.6448598130841121,0.016822429906541814
student_lifestyle_dataset,openml_catalog,1971,6,3,0.9817444219066938,594.0111884277508,135.897187372269,472.9224387527391,106.44724854226192,451.73962746277317,0.760490098946542,5.958634180868364,5.210657851549933,0.7804999999999999,0.8375,0.05700000000000016
FOREX_eurrub_hour_High,openml_catalog,2000,10,2,0.718,232.2259618527887,14.355630587026312,80.92026622361935,9.903758840194293,116.68685578980623,0.5024711916739768,4.967803709449477,3.437408921779683,0.653,0.6459999999999999,-0.007000000000000117
micro_mass_seed_4_nrows_2000_ncl,openml_catalog,571,100,20,0.5804195804195804,857.2625945895627,15.707751960608347,717.4395375001561,14.204874206819799,812.596177586183,0.9478964586985568,5.321387499536336,2.9872043684366885,0.3440000000000001,0.419,0.0749999999999999
FOREX_eurusd_day_High,openml_catalog,1837,10,2,0.7086956521739131,337.06496400458457,27.69202414010274,261.4959430978129,22.982379378281145,152.96145407121125,0.45380407460305117,5.761994466948332,3.9544867889899997,0.508,0.601,0.09299999999999997
FOREX_eurtry_day_Close,openml_catalog,1832,10,2,0.4585152838427948,109.43462052989871,10.14429292246105,83.67330291739573,9.859915855936148,100.42781940571274,0.9176969675540181,5.536341670810728,3.466948130915283,0.502,0.49150000000000005,-0.010499999999999954
ozone_level_8hr_seed_2_nrows_200,openml_catalog,1126,72,2,0.8900709219858156,965.9645535227719,112.78837532227185,726.3487743097868,74.05213768200468,764.5697489799888,0.7915091151033263,5.9476776816035475,5.2788713865585795,0.8725,0.875,0.0024999999999999467
auto_price,openml_catalog,159,14,2,0.95,196.48645862282928,19.865210409968924,196.48645862282928,19.865210409968924,146.57269781732793,0.7459684440579459,4.701530291974041,3.195327026343835,0.9257861635220125,0.9345911949685536,0.0088050314465411
fri_c4_1000_50,openml_catalog,1000,50,2,0.596,1884.156853556633,366.7210664729463,1422.5963376760483,258.4529917234464,1870.8743743896484,0.992950438737671,5.987591992537293,6.731230906881173,0.5760000000000001,0.607,0.030999999999999917
timing_attack_dataset_10_micro_s,openml_catalog,9998,124,11,0.106,243.7003397983524,38.93294144314593,184.3894531933219,28.665810005855143,236.72434883646736,0.9713747179521487,5.864181011059135,5.077368027795058,0.08850000000000001,0.08900000000000001,0.0005000000000000004
fri_c4_1000_10,openml_catalog,1000,10,2,0.884,543.5449825969797,171.3220833437852,417.8013936281204,113.97544698067387,415.280798439594,0.7640228715854244,5.974682234027945,5.568373473595845,0.6925,0.7175,0.025000000000000022
MagicTelescope_seed_3_nrows_2000,openml_catalog,2000,10,2,0.82,395.1495824878265,63.43763894965953,295.9242435911963,35.862104004691105,424.7615822158194,1.0749387093909055,5.848775512875679,5.066513119394751,0.6845,0.7105000000000001,0.026000000000000134
fri_c3_250_5,openml_catalog,250,5,2,0.873015873015873,297.22947908391245,40.09349717901703,297.22947908391245,40.09349717901703,299.33753542270046,1.0070923528355438,5.478545940405148,4.333435616756749,0.7976,0.8015999999999999,0.0039999999999998925
phoneme_seed_1_nrows_2000_nclass,openml_catalog,2000,5,2,0.848,367.4467081611779,45.92682726392988,292.1995642076663,34.57940123801592,330.64100123850113,0.8998338912685748,5.858635991783872,4.544417438835241,0.7525,0.758,0.00550000000000006
algerian_forest_fires,openml_catalog,243,13,2,0.9508196721311475,338.68007315114164,51.74958600451121,338.68007315114164,51.74958600451121,250.27247417406156,0.738964273408472,5.416220467823413,4.557928946865268,0.8691358024691358,0.897119341563786,0.027983539094650234
airlines_seed_1_nrows_2000_nclas,openml_catalog,1891,3,2,0.5539112050739958,254.12739548376132,50.10566134443209,219.96172640828058,38.685514316989554,247.11139507849344,0.9723917982478352,5.865568613011205,4.61988675863128,0.5115000000000001,0.5175,0.005999999999999894
fri_c3_1000_5,openml_catalog,1000,5,2,0.928,329.5779407961009,60.780697419612,262.66822007248436,42.51353868576125,427.16729111314993,1.2961040113343762,5.9517282946242185,5.029624109222983,0.8525,0.8715,0.019000000000000017
machine_cpu,openml_catalog,209,6,2,0.9622641509433962,197.7272725205384,10.614355383431267,197.7272725205384,10.614355383431267,151.08982133140336,0.7641324305209808,4.739376509443538,3.9166801426450806,0.9062200956937799,0.8995215311004785,-0.006698564593301426
ozone_level_8hr_seed_3_nrows_200,openml_catalog,1126,72,2,0.8971631205673759,881.672266524956,110.79294598039338,664.1277156004949,78.54425366931642,761.1706707962722,0.8633260903128647,5.948653586751215,5.248420672127792,0.862,0.8775,0.015499999999999958
kdd_ipums_la_97_small_seed_3_nro,openml_catalog,2000,20,2,0.828,290.7297963075483,42.83641055520799,224.84253862618291,28.640427480420108,287.9355632163828,0.9903889001861726,5.814446937825624,4.8590190199196055,0.7655000000000001,0.7755000000000001,0.010000000000000009
fri_c4_1000_100,openml_catalog,1000,100,2,0.528,3747.4132395982742,365.53538449557766,2817.772828221321,246.16563105180373,3699.500982403755,0.9872145786623587,5.988395520486321,6.775100505178422,0.5385,0.6494999999999999,0.11099999999999988
timing_attack_dataset_15_micro_s,openml_catalog,9996,124,11,0.10204081632653061,291.6748990691191,41.05261468122221,216.17656883045936,33.565810087857614,243.9834502782528,0.8364910763899341,5.830824111636803,5.023306674198661,0.09050000000000001,0.08650000000000001,-0.0040000000000000036
pc4_seed_3_nrows_2000_nclasses_1,openml_catalog,1178,37,2,0.8847457627118644,170.3328174165592,32.486711078428286,186.4917412293333,21.504928200622928,132.18995608095838,0.7760686289693656,5.550807436276607,4.798044216569958,0.8315,0.8504999999999999,0.018999999999999906
fri_c2_1000_10,openml_catalog,1000,10,2,0.888,753.9162316918373,248.5704788190246,577.8388899141084,176.37457299811769,480.8802398443222,0.6378430648259098,5.976482837241544,5.93353096892548,0.6975,0.7539999999999999,0.056499999999999884
Loan_Approval_Status,openml_catalog,2000,13,2,0.842,368.34272764776995,142.19480372103283,276.62661870256517,90.1916096459201,348.52571633343985,0.9461995315045822,5.9472808002983815,5.686447017380763,0.7825,0.7765000000000001,-0.005999999999999894
FOREX_nzdusd_day_Close,openml_catalog,1828,10,2,0.4551422319474836,168.48736317169798,18.374023683641887,134.352559569474,15.001414836743283,202.96446206754052,1.2046272091083083,5.846050960059437,3.9605452107989056,0.524,0.5285,0.0044999999999999485
fri_c2_250_5,openml_catalog,250,5,2,0.9047619047619048,341.2524941274888,68.21688127430792,341.2524941274888,68.21688127430792,284.77713290810743,0.8345056455520508,5.482933973032544,4.607175626842761,0.7776,0.764,-0.013599999999999945
autoUniv_au6_400,openml_catalog,400,37,8,0.26,1193.97714138031,300.5449586918002,897.3767528533936,214.78072118829527,1200.8736009597778,1.0057760398758515,5.986192131701418,6.457961148233393,0.191,0.221,0.03
Satellite,openml_catalog,1075,36,2,0.9851301115241635,236.46380599969478,22.71327028467531,172.1796608010134,17.977099498515866,111.50980865955353,0.47157241755508855,5.918620406059261,4.578953056858445,0.9630000000000001,0.9675,0.0044999999999999485
national_longitudinal_survey_bin,openml_catalog,2000,9,2,0.99,764.4506008189544,110.73129768603343,576.8708685111503,90.20278879894623,393.8849961994746,0.5152523861940933,5.896793732187742,5.403317510463374,0.7115,0.8170000000000001,0.10550000000000004
FOREX_eurpln_hour_High,openml_catalog,2000,10,2,0.646,334.59073798321793,25.497807113924324,246.2746693159695,19.338293303294975,225.13109948841642,0.6728551449015553,5.511227052045718,3.8073478716425706,0.516,0.536,0.020000000000000018
phoneme_seed_3_nrows_2000_nclass,openml_catalog,2000,5,2,0.852,397.30094614195457,51.22699323279542,310.2062356873554,31.714919501855178,325.1960376795139,0.8185131216962223,5.8666325313871575,4.566068999566199,0.725,0.718,-0.007000000000000006
HR_Analytics_Job_Change_of_Data_,openml_catalog,2000,2,2,0.644,76.11880760760624,11.91085253090245,70.13911106752172,10.10081676235448,80.46591934545339,1.0571095616770112,5.269156507672266,2.851898492748991,0.594,0.6025,0.008500000000000063
Creditability_German_Credit_Data,openml_catalog,1000,20,2,0.752,317.95046153199405,74.57056653186004,261.54238164424896,56.02911729980232,273.26230557524855,0.8594493125079212,5.9569094686328,5.695170536379457,0.6725,0.6915,0.019000000000000017
mabbob_ela_as_5d_classify,openml_catalog,1120,45,4,0.6642857142857143,240.44769000262232,52.674128191854834,197.1361555781063,33.69763961885448,295.99833081538463,1.2310300457124643,5.891347363510762,4.985076754687222,0.48950000000000005,0.509,0.019499999999999962
Bioresponse,openml_catalog,2000,419,2,0.732,4176.867813628819,101.31595984847652,3016.9605127881223,72.17017018314482,3956.9156968163506,0.9473404171195505,5.833336866155948,4.6304777147166085,0.61,0.705,0.09499999999999997
timing_attack_dataset_256_micro_,openml_catalog,9997,124,11,0.1852,214.87773787352876,47.63373782119767,164.45292612451726,32.893311979444064,254.1370980697642,1.1827055728748523,5.875093720652544,5.116666331130392,0.121,0.15350000000000003,0.03250000000000003
cars1,openml_catalog,392,6,3,0.7244897959183674,324.63315844604887,43.779334391615976,260.5048266216389,32.6995370988657,333.4711584737857,1.0272245757951606,5.897675043224435,4.775009435025415,0.7066326530612245,0.7071428571428573,0.0005102040816328257
strikes,openml_catalog,625,6,2,0.8407643312101911,309.27732737102735,41.95806306320475,243.90669040795683,33.01775293214972,329.22280783023075,1.064490600163767,5.76832267656599,4.603137437174364,0.7505,0.765,0.014500000000000068
credit_g,openml_catalog,1000,7,2,0.688,346.8934845283729,81.58221731981025,291.3919945604185,67.89030525040923,358.21386235294597,1.032633584455943,5.8248251293727416,5.38668857010084,0.5740000000000001,0.5685000000000001,-0.005499999999999949
BNG(breast_w),openml_catalog,2000,9,2,0.976,400.1805828622471,89.69616201356479,301.484884082671,52.476849861121984,381.1890210561693,0.9525425205035117,5.678025984398991,5.141822798713104,0.9570000000000001,0.96,0.0029999999999998916
FOREX_eurusd_hour_Close,openml_catalog,2000,10,2,0.5,122.34185148102671,14.29287369104641,102.7276053499176,11.711968120305777,113.86730710788453,0.9307306185859346,5.69972558952861,3.897189851044011,0.49150000000000005,0.5010000000000001,0.009500000000000064
fabert_seed_1_nrows_2000_nclasse,openml_catalog,2000,100,7,0.284,1080.7459272731114,26.32392565794452,874.5409227593404,16.757005747207764,1064.474079442478,0.9849438730972692,5.320043370897329,2.4672979729645856,0.20400000000000001,0.24350000000000002,0.03950000000000001
shuttle_seed_2_nrows_2000_nclass,openml_catalog,1428,9,5,0.9915966386554622,252.67294142211944,18.742835110950594,199.36159265970514,16.12079582360193,238.41094123605353,0.9435554907233237,5.158543285080658,4.247493216632402,0.955,0.9614999999999999,0.00649999999999995
FOREX_eurcad_hour_Close,openml_catalog,2000,10,2,0.506,148.27363398874266,17.591236192417327,116.34721390165542,15.623018194695618,150.90854766351256,1.017770615070849,5.737801105876601,4.11307379677698,0.5065,0.4975,-0.008999999999999952
QSAR_Bioconcentration_classifica,openml_catalog,779,9,3,0.6512820512820513,313.59974813861595,47.01616324119324,266.0771816812047,37.037433633394556,280.0984785580436,0.8931718862039256,5.699411057408364,4.733585915745159,0.57,0.5675,-0.0024999999999999467
guillermo_seed_2_nrows_2000_ncla,openml_catalog,1800,100,2,0.5155555555555555,2073.666055816132,81.74169366925963,1592.4783739779527,51.386603336399425,2081.1554190997313,1.0036116535073685,5.911156623812495,4.630240197901346,0.5195000000000001,0.536,0.01649999999999996
heart_c,openml_catalog,303,6,2,0.7894736842105263,489.1360774774422,65.60746479378895,483.22711218419477,65.22219946435186,428.86442542764473,0.876779377304106,5.623703684927293,4.989293934660951,0.6924092409240924,0.691089108910891,-0.0013201320132013583
wine_quality_red,openml_catalog,1599,11,6,0.62,476.3393173496372,87.24702016018774,383.2561185818262,53.41558855637587,463.579793630308,0.973213372789961,5.877354582916839,5.146112294761676,0.505,0.5075,0.0024999999999999467
FOREX_eurhuf_day_Close,openml_catalog,1834,10,2,0.5185185185185185,279.0821354427352,30.638494540272127,228.56196718709464,22.857650296009638,247.0297714145063,0.8851507855299262,5.836588098313172,4.196600437423308,0.485,0.49700000000000005,0.012000000000000066
JapaneseVowels,openml_catalog,2000,14,2,0.99,462.395032542069,81.12623676066154,382.55660545073147,64.98809785753664,326.5578136903398,0.7062312324054419,5.948936241857394,5.323317950705976,0.9345,0.9405,0.006000000000000005
webdata_wXa,openml_catalog,2000,123,2,0.722,2123.2529232652482,229.88245352085082,1727.5809312837396,180.68357704046062,1991.8616349355398,0.9381179289146353,5.881335003617033,5.623493135464982,0.695,0.716,0.02100000000000002
jannis_seed_2_nrows_2000_nclasse,openml_catalog,2000,54,2,0.638,1419.025316918755,190.7441524735337,1073.7932319641113,138.16216058297164,1332.158326122604,0.9387840443997346,5.973823426763333,5.947586710432965,0.5894999999999999,0.6145,0.025000000000000133
online_shoppers_intention,openml_catalog,2000,10,2,0.838,295.52971427312457,29.45474063285876,217.06387728779225,24.452726896800783,323.78769757717424,1.0956180781128968,5.617498252293212,4.65621558707362,0.684,0.7020000000000001,0.018000000000000016
ozone_level_8hr,openml_catalog,1160,72,2,0.8931034482758621,951.4043396200519,109.62666859225229,732.8474004233518,82.40693429695125,801.2092725031091,0.8421332961578418,5.957243056055677,5.20041961180762,0.838,0.8605000000000002,0.022500000000000187
airlines_seed_4_nrows_2000_nclas,openml_catalog,1891,3,2,0.5771670190274841,239.9275887640793,44.425926417131066,213.7586970113657,35.32878884873314,252.2952441540805,1.0515474500190236,5.885426571503661,4.69089995403796,0.49450000000000005,0.49200000000000005,-0.0025000000000000022
qsar_biodeg,openml_catalog,1054,36,2,0.8636363636363636,296.72390244049075,33.763945444008264,257.8364275364248,26.235289016492516,224.39365922986065,0.756237220474221,5.788371940290798,4.869039967855127,0.767,0.8064999999999999,0.03949999999999987
FOREX_usdcad_hour_High,openml_catalog,2000,10,2,0.58,171.8192042264569,18.4105932255248,119.78578359612814,13.055123617345076,107.90718231479806,0.6280274827287462,5.65575735119838,4.0221404709725155,0.4955,0.5145000000000001,0.019000000000000072
pol,openml_catalog,2000,26,2,0.98,182.451993310523,29.15795372982214,158.449241056507,25.02694479844009,136.90523267168126,0.7503630417381973,5.696307322547413,4.250678326764149,0.853,0.9009999999999999,0.04799999999999993
insurance_company,openml_catalog,1586,23,2,0.672544080604534,120.29619288465796,40.809288930596274,103.91397115485397,30.211606648677098,121.4101087050606,1.0092597761715592,4.5807973233640515,4.585061138765031,0.5975,0.6094999999999999,0.0119999999999999
abalone,openml_catalog,3000,7,3,0.648,376.02927542773386,35.52045462682923,296.4153599156647,25.594411555276665,381.416760654996,1.0143273026312483,5.865677428808622,4.824760451929547,0.536,0.547,0.01100000000000001
MiniBooNE_seed_1_nrows_2000_ncla,openml_catalog,2000,50,2,0.896,262.815689976908,37.430343254335185,201.27134758273698,28.245377391565277,251.86516036610445,0.9583338056728435,4.869756479868932,5.052698581499605,0.7809999999999999,0.797,0.016000000000000125
credit_seed_2_nrows_2000_nclasse,openml_catalog,2000,10,2,0.642,265.19957360283905,46.226805273164146,256.80947648138647,37.23182710447152,336.7795956274028,1.269910019281409,5.583416349007906,5.212889621877312,0.5325,0.5365000000000001,0.004000000000000115
